agency_id	user_id	date	amount
6	1055379	2006-06-17	11.00
5	1055380	2006-06-14	14.86
6	1055381	2006-11-01	4.70
6	1055382	2006-05-28	4.00
3	1055383	2006-10-04	12.14
5	1055384	2006-05-14	7.52
4	1055385	2006-06-21	7.98
5	1055386	2006-10-03	2.53
6	1055387	2006-07-19	3.10
3	1055388	2006-07-06	8.03
4	1055389	2006-08-04	5.67
4	1055390	2006-08-01	2.78
3	1055391	2006-09-16	15.09
5	1055392	2006-08-07	2.19
4	1055393	2006-07-28	2.81
2	1055394	2006-06-20	5.94
4	1055395	2006-07-26	10.95
6	1055396	2006-11-04	8.23
4	1055397	2006-07-17	13.36
5	1055398	2006-06-14	15.01
3	1055399	2006-07-23	4.02
6	1055400	2006-08-22	8.10
2	1055401	2006-06-24	10.25
4	1055402	2006-08-12	3.48
4	1055403	2006-05-18	7.85
3	1055404	2006-10-03	10.68
6	1055405	2006-07-11	7.44
6	1055406	2006-05-14	5.65
3	1055407	2006-08-24	6.79
2	1055408	2006-07-25	4.94
2	1055409	2006-07-07	15.27
5	1055410	2006-07-29	5.13
2	1055411	2006-05-20	2.07
4	1055412	2006-09-21	5.31
2	1055413	2006-09-30	12.74
2	1055414	2006-05-16	11.98
4	1055415	2006-07-13	8.21
3	1055416	2006-07-14	8.17
4	1055417	2006-09-13	3.50
4	1055418	2006-05-14	8.64
2	1055419	2006-06-27	9.80
5	1055420	2006-05-28	12.68
6	1055421	2006-06-26	14.91
6	1055422	2006-08-04	7.48
2	1055423	2006-10-21	13.61
2	1055424	2006-06-02	3.45
3	1055425	2006-09-09	13.24
5	1055426	2006-08-12	14.46
5	1055427	2006-09-20	14.11
3	1055428	2006-05-30	13.24
2	1055429	2006-10-04	5.16
6	1055430	2006-08-20	8.48
5	1055431	2006-07-01	14.95
4	1055432	2006-10-16	11.13
6	1055433	2006-08-17	14.49
6	1055434	2006-10-30	10.95
3	1055435	2006-07-31	7.90
2	1055436	2006-08-15	3.81
2	1055437	2006-07-28	14.40
6	1055438	2006-08-18	4.58
2	1055439	2006-06-27	10.58
2	1055440	2006-07-25	1.08
3	1055441	2006-09-03	4.84
2	1055442	2006-06-27	2.57
6	1055443	2006-08-21	2.55
6	1055444	2006-09-17	13.67
5	1055445	2006-08-01	10.68
2	1055446	2006-08-17	4.10
5	1055447	2006-05-23	15.77
5	1055448	2006-10-11	12.75
6	1055449	2006-10-12	2.00
3	1055450	2006-06-22	12.60
3	1055451	2006-07-16	6.94
6	1055452	2006-11-07	12.96
4	1055453	2006-05-22	9.75
3	1055454	2006-08-27	7.62
4	1055455	2006-09-17	14.55
5	1055456	2006-11-06	15.46
4	1055457	2006-10-06	3.41
4	1055458	2006-09-29	4.91
5	1055459	2006-11-02	7.92
4	1055460	2006-09-02	8.92
3	1055461	2006-10-04	7.19
3	1055462	2006-07-30	4.78
6	1055463	2006-07-28	11.85
6	1055464	2006-10-11	7.77
4	1055465	2006-06-08	4.03
5	1055466	2006-09-04	14.64
2	1055467	2006-05-25	3.89
3	1055468	2006-05-30	4.75
3	1055469	2006-07-29	7.18
5	1055470	2006-06-19	7.42
6	1055471	2006-10-09	1.19
6	1055472	2006-10-16	3.63
3	1055473	2006-10-08	9.16
2	1055474	2006-05-20	2.04
2	1055475	2006-05-17	7.67
5	1055476	2006-07-10	7.84
6	1055477	2006-09-14	6.53
6	1055478	2006-06-09	1.41
5	1055479	2006-07-21	9.60
5	1055480	2006-06-02	6.22
5	1055481	2006-08-05	10.01
4	1055482	2006-07-10	15.84
4	1055483	2006-09-05	2.92
3	1055484	2006-07-12	12.27
5	1055485	2006-11-09	4.67
6	1055486	2006-05-24	13.56
5	1055487	2006-09-12	10.49
4	1055488	2006-05-21	13.16
6	1055489	2006-08-13	1.06
6	1055490	2006-08-12	3.25
4	1055491	2006-07-07	6.06
6	1055492	2006-10-13	1.65
6	1055493	2006-09-08	4.40
6	1055494	2006-09-18	5.81
4	1055495	2006-06-08	9.33
6	1055496	2006-08-11	9.07
4	1055497	2006-09-10	9.29
3	1055498	2006-06-18	12.52
6	1055499	2006-07-01	6.16
4	1055500	2006-09-02	10.64
6	1055501	2006-10-12	10.16
2	1055502	2006-05-14	4.84
6	1055503	2006-11-09	13.83
2	1055504	2006-06-24	8.29
5	1055505	2006-09-05	1.92
6	1055506	2006-05-27	6.34
3	1055507	2006-05-15	11.05
2	1055508	2006-08-28	13.49
5	1055509	2006-07-22	10.33
5	1055510	2006-05-20	7.32
5	1055511	2006-05-24	12.45
4	1055512	2006-08-12	1.92
6	1055513	2006-06-14	10.79
3	1055514	2006-07-11	9.48
4	1055515	2006-10-30	6.17
4	1055516	2006-08-29	14.52
6	1055517	2006-06-13	12.16
2	1055518	2006-07-27	8.70
3	1055519	2006-08-22	4.57
6	1055520	2006-08-22	9.20
2	1055521	2006-09-18	13.39
2	1055522	2006-05-27	3.25
6	1055523	2006-06-03	1.04
2	1055524	2006-10-20	9.37
2	1055525	2006-07-08	8.09
2	1055526	2006-08-14	1.80
6	1055527	2006-11-03	15.63
2	1055528	2006-11-04	13.90
3	1055529	2006-06-27	12.22
5	1055530	2006-10-29	11.04
5	1055531	2006-08-26	9.85
2	1055532	2006-09-23	1.55
4	1055533	2006-11-01	9.60
3	1055534	2006-07-21	6.11
6	1055535	2006-06-20	12.77
6	1055536	2006-09-07	15.84
6	1055537	2006-07-10	11.38
2	1055538	2006-11-02	9.70
2	1055539	2006-10-03	3.08
2	1055540	2006-07-03	1.78
6	1055541	2006-05-15	15.21
3	1055542	2006-10-25	8.46
3	1055543	2006-10-15	9.62
3	1055544	2006-10-10	7.88
3	1055545	2006-07-27	6.47
2	1055546	2006-08-28	9.99
6	1055547	2006-08-13	7.28
5	1055548	2006-11-05	2.43
2	1055549	2006-09-16	1.82
3	1055550	2006-06-10	6.60
4	1055551	2006-06-06	3.41
2	1055552	2006-07-05	1.91
6	1055553	2006-06-08	1.11
5	1055554	2006-10-28	11.30
3	1055555	2006-06-22	2.84
6	1055556	2006-06-27	6.18
6	1055557	2006-09-21	9.56
6	1055558	2006-10-19	9.13
6	1055559	2006-09-29	3.96
2	1055560	2006-05-15	1.72
5	1055561	2006-09-19	11.14
4	1055562	2006-09-07	10.96
3	1055563	2006-08-26	12.64
5	1055564	2006-08-27	12.22
4	1055565	2006-11-01	8.21
3	1055566	2006-11-04	12.29
4	1055567	2006-08-02	11.30
2	1055568	2006-09-27	13.06
3	1055569	2006-07-26	14.89
4	1055570	2006-09-26	6.76
3	1055571	2006-09-06	10.46
6	1055572	2006-09-16	9.02
2	1055573	2006-05-21	4.21
4	1055574	2006-05-28	2.63
6	1055575	2006-07-07	12.61
4	1055576	2006-07-07	14.17
6	1055577	2006-10-18	6.17
5	1055578	2006-11-07	8.37
4	1055579	2006-07-15	8.15
2	1055580	2006-07-22	10.84
2	1055581	2006-05-30	10.90
4	1055582	2006-06-18	13.27
6	1055583	2006-05-23	14.63
5	1055584	2006-08-06	2.24
3	1055585	2006-08-25	14.17
3	1055586	2006-07-16	2.84
4	1055587	2006-07-01	10.06
3	1055588	2006-08-07	5.12
3	1055589	2006-08-16	15.80
6	1055590	2006-09-22	11.48
5	1055591	2006-06-13	14.19
4	1055592	2006-10-31	2.58
5	1055593	2006-08-16	13.00
4	1055594	2006-09-22	8.10
6	1055595	2006-05-17	15.80
6	1055596	2006-08-13	10.06
4	1055597	2006-08-10	2.36
2	1055598	2006-07-19	10.66
6	1055599	2006-07-15	12.61
5	1055600	2006-08-08	13.90
3	1055601	2006-08-08	6.53
3	1055602	2006-05-15	14.62
6	1055603	2006-07-25	4.60
2	1055604	2006-10-09	15.61
6	1055605	2006-11-01	5.46
4	1055606	2006-05-19	1.22
5	1055607	2006-09-27	9.48
5	1055608	2006-05-31	8.61
5	1055609	2006-06-01	12.94
5	1055610	2006-08-01	5.49
2	1055611	2006-06-17	15.38
3	1055612	2006-08-02	2.46
2	1055613	2006-06-03	8.89
6	1055614	2006-08-26	7.03
4	1055615	2006-07-09	11.82
2	1055616	2006-05-23	12.33
5	1055617	2006-06-16	1.80
5	1055618	2006-07-09	7.97
2	1055619	2006-09-26	11.23
4	1055620	2006-07-22	1.52
5	1055621	2006-07-22	9.75
3	1055622	2006-10-04	6.72
6	1055623	2006-08-08	2.38
2	1055624	2006-08-12	11.64
6	1055625	2006-05-26	5.47
6	1055626	2006-10-22	1.32
4	1055627	2006-09-05	15.78
6	1055628	2006-10-29	6.86
3	1055629	2006-05-31	9.50
3	1055630	2006-07-18	13.19
3	1055631	2006-05-21	4.26
4	1055632	2006-07-11	3.49
2	1055633	2006-07-13	5.19
5	1055634	2006-05-23	10.23
4	1055635	2006-05-16	1.42
2	1055636	2006-07-05	11.95
5	1055637	2006-06-15	8.21
6	1055638	2006-06-28	13.70
6	1055639	2006-08-07	4.28
3	1055640	2006-05-25	13.38
2	1055641	2006-08-28	1.73
4	1055642	2006-08-13	5.91
3	1055643	2006-07-24	5.82
3	1055644	2006-11-02	3.64
5	1055645	2006-10-16	3.43
2	1055646	2006-10-19	3.55
6	1055647	2006-09-11	9.07
3	1055648	2006-09-22	8.04
6	1055649	2006-09-11	9.36
6	1055650	2006-10-14	3.78
2	1055651	2006-05-25	8.58
2	1055652	2006-07-24	9.40
3	1055653	2006-09-22	7.68
2	1055654	2006-10-16	2.02
5	1055655	2006-10-26	15.77
6	1055656	2006-05-20	11.04
6	1055657	2006-09-26	6.49
2	1055658	2006-05-28	15.38
2	1055659	2006-07-01	9.09
4	1055660	2006-05-14	6.65
4	1055661	2006-11-02	3.40
3	1055662	2006-06-17	11.32
2	1055663	2006-07-13	13.56
4	1055664	2006-09-28	2.40
4	1055665	2006-06-05	10.74
6	1055666	2006-05-31	15.72
5	1055667	2006-07-09	14.79
6	1055668	2006-09-13	3.54
3	1055669	2006-08-26	2.17
3	1055670	2006-08-27	6.56
3	1055671	2006-05-17	3.07
6	1055672	2006-06-04	15.09
3	1055673	2006-05-15	1.11
3	1055674	2006-07-01	7.84
4	1055675	2006-07-02	6.36
4	1055676	2006-06-29	12.62
2	1055677	2006-07-31	5.36
5	1055678	2006-10-19	3.55
5	1055679	2006-09-06	12.86
3	1055680	2006-06-26	8.09
4	1055681	2006-08-19	4.43
6	1055682	2006-08-19	10.93
4	1055683	2006-06-21	11.94
2	1055684	2006-08-01	3.58
5	1055685	2006-06-02	11.19
6	1055686	2006-10-27	9.80
4	1055687	2006-07-29	10.53
3	1055688	2006-09-11	1.31
4	1055689	2006-07-31	3.69
6	1055690	2006-05-27	11.06
3	1055691	2006-09-04	2.80
4	1055692	2006-07-23	7.45
3	1055693	2006-09-07	4.43
4	1055694	2006-07-02	4.61
3	1055695	2006-09-12	6.49
2	1055696	2006-06-01	3.71
6	1055697	2006-11-05	5.69
3	1055698	2006-09-07	9.32
6	1055699	2006-09-26	6.42
2	1055700	2006-09-16	8.10
5	1055701	2006-10-31	12.72
4	1055702	2006-09-24	9.30
3	1055703	2006-09-05	14.14
2	1055704	2006-09-27	5.77
4	1055705	2006-11-04	1.02
6	1055706	2006-06-26	11.66
5	1055707	2006-08-09	10.78
3	1055708	2006-06-10	2.70
5	1055709	2006-09-26	10.06
4	1055710	2006-05-20	10.59
2	1055711	2006-08-27	8.61
6	1055712	2006-08-03	12.20
3	1055713	2006-06-08	14.66
6	1055714	2006-08-06	11.88
3	1055715	2006-09-06	10.14
3	1055716	2006-05-14	14.84
5	1055717	2006-10-26	11.23
3	1055718	2006-09-06	6.87
6	1055719	2006-09-12	9.96
2	1055720	2006-10-11	4.97
4	1055721	2006-09-15	1.24
5	1055722	2006-07-06	5.20
3	1055723	2006-07-14	8.28
3	1055724	2006-10-20	4.10
4	1055725	2006-06-16	2.74
5	1055726	2006-11-01	5.83
5	1055727	2006-07-21	12.63
6	1055728	2006-07-20	15.38
3	1055729	2006-08-08	9.90
4	1055730	2006-09-21	14.04
2	1055731	2006-07-27	4.49
3	1055732	2006-09-02	6.95
5	1055733	2006-05-16	4.44
2	1055734	2006-07-26	14.92
5	1055735	2006-05-20	9.79
5	1055736	2006-06-24	7.21
3	1055737	2006-10-21	9.32
6	1055738	2006-09-15	9.50
5	1055739	2006-10-18	10.97
5	1055740	2006-09-22	12.97
5	1055741	2006-05-21	2.89
3	1055742	2006-06-01	6.50
2	1055743	2006-06-27	4.61
6	1055744	2006-09-17	10.79
4	1055745	2006-10-10	14.95
2	1055746	2006-07-09	13.27
4	1055747	2006-09-01	2.53
5	1055748	2006-09-10	10.65
5	1055749	2006-10-11	6.75
2	1055750	2006-09-29	14.40
4	1055751	2006-09-27	10.54
2	1055752	2006-09-19	4.87
3	1055753	2006-07-22	1.61
6	1055754	2006-06-28	3.02
2	1055755	2006-09-18	10.58
6	1055756	2006-05-30	14.91
3	1055757	2006-05-17	6.52
2	1055758	2006-09-21	14.91
5	1055759	2006-09-19	3.54
6	1055760	2006-10-02	5.40
2	1055761	2006-09-22	15.83
3	1055762	2006-07-28	11.95
2	1055763	2006-10-25	8.60
2	1055764	2006-09-13	8.25
3	1055765	2006-08-03	5.49
6	1055766	2006-08-18	12.38
6	1055767	2006-05-29	7.22
2	1055768	2006-10-20	11.33
2	1055769	2006-07-28	9.35
2	1055770	2006-10-19	8.39
4	1055771	2006-06-29	15.11
6	1055772	2006-09-09	4.00
2	1055773	2006-07-27	11.03
4	1055774	2006-08-26	12.00
5	1055775	2006-07-27	5.51
6	1055776	2006-11-01	13.71
5	1055777	2006-10-20	6.39
3	1055778	2006-11-08	5.11
6	1055779	2006-09-22	8.01
4	1055780	2006-10-13	4.08
4	1055781	2006-08-19	15.44
6	1055782	2006-10-16	6.06
6	1055783	2006-05-19	3.32
5	1055784	2006-05-30	4.59
5	1055785	2006-05-25	4.64
6	1055786	2006-06-22	5.18
4	1055787	2006-09-17	10.99
4	1055788	2006-11-04	4.52
3	1055789	2006-07-14	13.04
3	1055790	2006-08-08	14.26
4	1055791	2006-06-22	12.18
6	1055792	2006-06-14	12.24
5	1055793	2006-06-22	6.76
6	1055794	2006-06-21	6.33
5	1055795	2006-09-14	3.55
4	1055796	2006-09-17	4.65
3	1055797	2006-07-28	10.33
5	1055798	2006-06-12	8.70
5	1055799	2006-10-27	6.14
3	1055800	2006-06-09	8.84
2	1055801	2006-10-29	6.28
4	1055802	2006-09-28	4.52
4	1055803	2006-09-26	15.28
2	1055804	2006-08-08	10.93
5	1055805	2006-05-31	14.29
2	1055806	2006-07-20	14.88
4	1055807	2006-05-28	13.23
6	1055808	2006-06-16	15.55
2	1055809	2006-09-02	9.42
6	1055810	2006-07-07	4.10
2	1055811	2006-05-26	14.12
6	1055812	2006-05-25	8.26
6	1055813	2006-06-13	9.08
2	1055814	2006-10-26	12.02
5	1055815	2006-09-01	13.27
2	1055816	2006-05-27	8.59
6	1055817	2006-09-15	1.66
6	1055818	2006-08-23	7.32
2	1055819	2006-09-17	15.35
6	1055820	2006-08-09	10.47
2	1055821	2006-07-21	14.88
3	1055822	2006-06-18	8.01
5	1055823	2006-10-09	5.77
2	1055824	2006-11-09	8.11
3	1055825	2006-06-30	5.59
5	1055826	2006-09-06	14.29
5	1055827	2006-05-24	14.41
3	1055828	2006-09-01	12.73
6	1055829	2006-05-28	13.27
3	1055830	2006-08-02	2.88
5	1055831	2006-05-14	15.37
3	1055832	2006-09-03	8.95
5	1055833	2006-09-02	4.48
2	1055834	2006-08-27	6.04
3	1055835	2006-05-19	1.98
3	1055836	2006-07-15	1.70
2	1055837	2006-10-09	7.40
3	1055838	2006-06-20	13.38
6	1055839	2006-09-12	2.52
2	1055840	2006-08-30	9.91
4	1055841	2006-06-11	8.89
4	1055842	2006-06-19	8.64
5	1055843	2006-07-21	8.74
4	1055844	2006-07-02	8.99
3	1055845	2006-05-24	5.90
5	1055846	2006-07-15	6.17
6	1055847	2006-05-28	13.85
5	1055848	2006-07-01	4.48
3	1055849	2006-06-20	1.90
6	1055850	2006-07-01	14.32
2	1055851	2006-07-30	5.42
4	1055852	2006-05-18	15.99
5	1055853	2006-11-08	3.87
3	1055854	2006-09-16	7.62
2	1055855	2006-07-08	14.73
4	1055856	2006-07-12	2.43
2	1055857	2006-07-04	11.67
4	1055858	2006-09-23	12.34
6	1055859	2006-09-21	15.38
4	1055860	2006-07-10	6.83
5	1055861	2006-09-14	15.40
5	1055862	2006-06-23	9.52
3	1055863	2006-08-19	11.14
5	1055864	2006-11-01	12.37
3	1055865	2006-09-02	13.63
2	1055866	2006-11-01	6.95
5	1055867	2006-05-30	3.13
3	1055868	2006-09-15	2.57
4	1055869	2006-10-09	11.28
3	1055870	2006-06-28	2.16
4	1055871	2006-10-03	13.78
4	1055872	2006-05-27	15.35
6	1055873	2006-07-31	8.25
3	1055874	2006-05-31	8.10
6	1055875	2006-11-01	11.80
6	1055876	2006-10-19	7.89
2	1055877	2006-06-24	12.63
6	1055878	2006-10-11	4.06
6	1055879	2006-10-04	9.63
2	1055880	2006-10-08	15.01
4	1055881	2006-07-22	8.84
5	1055882	2006-06-08	1.90
6	1055883	2006-09-07	6.08
3	1055884	2006-05-17	11.62
6	1055885	2006-06-15	10.32
4	1055886	2006-10-13	1.37
2	1055887	2006-08-10	15.05
4	1055888	2006-07-30	3.27
4	1055889	2006-09-08	13.10
6	1055890	2006-10-06	7.42
3	1055891	2006-05-29	14.99
3	1055892	2006-07-16	9.75
2	1055893	2006-08-30	12.26
6	1055894	2006-10-05	4.32
3	1055895	2006-10-17	14.51
4	1055896	2006-09-13	5.31
3	1055897	2006-09-28	15.97
4	1055898	2006-10-06	9.54
3	1055899	2006-11-09	4.96
5	1055900	2006-07-29	3.80
4	1055901	2006-11-04	10.69
6	1055902	2006-08-26	13.45
3	1055903	2006-05-19	10.63
4	1055904	2006-07-27	15.24
5	1055905	2006-10-24	5.62
2	1055906	2006-09-13	8.72
2	1055907	2006-08-15	9.52
5	1055908	2006-09-22	8.74
6	1055909	2006-06-14	3.59
5	1055910	2006-08-27	4.17
2	1055911	2006-08-04	9.12
5	1055912	2006-10-17	2.16
4	1055913	2006-08-21	13.94
3	1055914	2006-06-19	13.06
4	1055915	2006-05-25	15.60
4	1055916	2006-07-05	12.91
3	1055917	2006-05-15	4.80
5	1055918	2006-09-30	5.24
4	1055919	2006-09-26	6.67
5	1055920	2006-07-08	8.85
4	1055921	2006-07-21	7.13
4	1055922	2006-05-18	15.84
5	1055923	2006-10-25	10.11
4	1055924	2006-10-31	2.77
2	1055925	2006-10-27	14.98
4	1055926	2006-06-30	9.17
6	1055927	2006-06-29	10.38
4	1055928	2006-10-20	11.92
3	1055929	2006-07-18	7.15
5	1055930	2006-10-14	12.94
2	1055931	2006-05-29	2.37
5	1055932	2006-05-23	12.68
2	1055933	2006-08-25	5.97
6	1055934	2006-09-29	10.82
2	1055935	2006-07-09	4.75
6	1055936	2006-10-15	14.21
2	1055937	2006-08-02	4.13
4	1055938	2006-10-20	8.76
4	1055939	2006-10-08	8.83
2	1055940	2006-10-03	14.34
3	1055941	2006-07-12	4.34
5	1055942	2006-07-24	4.91
2	1055943	2006-06-28	15.60
6	1055944	2006-10-21	5.96
4	1055945	2006-08-29	15.35
4	1055946	2006-09-26	6.84
5	1055947	2006-05-15	1.63
5	1055948	2006-08-26	11.95
6	1055949	2006-07-18	15.34
5	1055950	2006-08-25	7.72
3	1055951	2006-07-14	10.36
3	1055952	2006-10-04	7.03
2	1055953	2006-07-10	6.05
6	1055954	2006-07-03	2.74
5	1055955	2006-10-18	11.25
4	1055956	2006-10-20	7.54
4	1055957	2006-05-16	7.18
4	1055958	2006-11-02	9.18
5	1055959	2006-08-26	15.63
4	1055960	2006-10-27	2.53
2	1055961	2006-08-27	13.31
3	1055962	2006-10-21	5.25
6	1055963	2006-06-14	6.17
6	1055964	2006-07-02	6.60
2	1055965	2006-07-02	6.16
2	1055966	2006-07-09	3.05
5	1055967	2006-07-04	5.44
2	1055968	2006-07-26	8.70
3	1055969	2006-10-25	3.98
3	1055970	2006-07-14	5.29
2	1055971	2006-06-24	9.19
2	1055972	2006-10-15	11.57
3	1055973	2006-10-23	2.49
4	1055974	2006-06-11	14.89
6	1055975	2006-06-19	13.21
2	1055976	2006-08-09	15.43
6	1055977	2006-10-07	8.89
4	1055978	2006-09-07	6.90
4	1055979	2006-06-30	15.42
2	1055980	2006-10-10	5.13
3	1055981	2006-06-12	2.18
3	1055982	2006-05-17	10.89
4	1055983	2006-11-02	5.61
5	1055984	2006-09-17	5.01
2	1055985	2006-07-06	6.09
6	1055986	2006-10-24	14.41
5	1055987	2006-07-30	11.68
2	1055988	2006-09-15	2.32
4	1055989	2006-09-07	10.20
6	1055990	2006-08-31	9.31
4	1055991	2006-08-05	3.90
4	1055992	2006-10-08	10.43
3	1055993	2006-10-24	1.77
3	1055994	2006-09-06	11.67
3	1055995	2006-06-24	14.83
4	1055996	2006-08-19	3.60
2	1055997	2006-09-03	1.11
4	1055998	2006-07-01	10.70
6	1055999	2006-06-26	11.43
2	1056000	2006-07-17	13.96
2	1056001	2006-11-04	13.82
3	1056002	2006-10-24	10.28
5	1056003	2006-05-19	4.58
2	1056004	2006-10-17	11.92
3	1056005	2006-07-20	8.05
6	1056006	2006-06-16	3.92
5	1056007	2006-06-25	1.01
3	1056008	2006-05-16	14.23
3	1056009	2006-05-31	4.10
2	1056010	2006-06-20	2.44
6	1056011	2006-09-18	11.65
4	1056012	2006-09-08	14.56
4	1056013	2006-07-21	7.79
5	1056014	2006-09-26	10.57
6	1056015	2006-06-12	11.98
6	1056016	2006-08-02	6.79
4	1056017	2006-09-14	1.90
6	1056018	2006-09-08	1.16
2	1056019	2006-08-26	12.81
5	1056020	2006-09-22	10.13
6	1056021	2006-05-30	9.23
5	1056022	2006-08-13	12.93
5	1056023	2006-07-12	9.47
5	1056024	2006-10-05	14.53
4	1056025	2006-06-05	7.84
4	1056026	2006-07-27	11.29
4	1056027	2006-05-24	3.08
5	1056028	2006-05-28	2.88
5	1056029	2006-09-29	10.04
5	1056030	2006-09-06	12.76
6	1056031	2006-06-03	7.43
2	1056032	2006-09-15	5.14
2	1056033	2006-08-27	13.92
6	1056034	2006-09-30	8.29
2	1056035	2006-09-29	8.04
4	1056036	2006-07-10	5.31
6	1056037	2006-07-11	15.91
6	1056038	2006-10-27	12.32
6	1056039	2006-07-08	7.36
6	1056040	2006-09-08	13.44
4	1056041	2006-10-25	12.48
2	1056042	2006-07-21	13.89
6	1056043	2006-06-08	11.46
2	1056044	2006-08-18	5.82
4	1056045	2006-08-15	4.67
2	1056046	2006-08-10	12.65
3	1056047	2006-05-23	6.50
3	1056048	2006-09-24	6.01
6	1056049	2006-10-30	8.98
2	1056050	2006-08-15	13.02
4	1056051	2006-10-31	8.51
2	1056052	2006-08-18	6.14
6	1056053	2006-09-25	2.73
6	1056054	2006-07-19	4.94
4	1056055	2006-10-12	12.78
3	1056056	2006-08-16	15.38
2	1056057	2006-08-04	5.36
2	1056058	2006-07-08	14.92
3	1056059	2006-07-26	10.01
6	1056060	2006-10-20	12.79
5	1056061	2006-09-27	4.08
6	1056062	2006-11-09	1.00
4	1056063	2006-11-01	2.97
5	1056064	2006-09-14	4.92
2	1056065	2006-09-15	13.56
2	1056066	2006-09-01	13.39
6	1056067	2006-06-18	1.20
3	1056068	2006-07-02	14.32
2	1056069	2006-11-08	12.81
3	1056070	2006-08-20	5.97
2	1056071	2006-07-09	2.14
4	1056072	2006-07-23	4.04
2	1056073	2006-09-07	15.87
4	1056074	2006-08-13	1.02
6	1056075	2006-10-15	1.23
5	1056076	2006-06-28	9.36
6	1056077	2006-10-27	3.25
6	1056078	2006-09-23	3.46
5	1056079	2006-09-22	14.53
4	1056080	2006-10-06	1.49
5	1056081	2006-08-26	11.73
3	1056082	2006-10-16	11.00
4	1056083	2006-09-26	10.56
2	1056084	2006-05-29	12.02
4	1056085	2006-09-29	2.70
4	1056086	2006-07-03	6.89
4	1056087	2006-07-05	5.04
6	1056088	2006-07-27	12.21
6	1056089	2006-06-20	8.32
6	1056090	2006-06-30	11.49
6	1056091	2006-06-02	4.07
5	1056092	2006-06-15	8.83
5	1056093	2006-05-20	10.28
2	1056094	2006-10-19	14.38
4	1056095	2006-08-18	15.88
5	1056096	2006-07-11	10.19
6	1056097	2006-09-01	15.28
6	1056098	2006-07-03	7.81
6	1056099	2006-07-20	11.44
3	1056100	2006-07-26	1.68
4	1056101	2006-05-31	6.56
3	1056102	2006-10-25	9.62
2	1056103	2006-05-26	14.42
5	1056104	2006-07-19	1.53
6	1056105	2006-09-20	12.04
4	1056106	2006-07-17	10.78
6	1056107	2006-07-31	9.44
3	1056108	2006-11-03	3.14
3	1056109	2006-08-16	7.60
2	1056110	2006-07-30	1.49
3	1056111	2006-05-28	6.59
6	1056112	2006-08-27	13.15
2	1056113	2006-06-04	9.46
6	1056114	2006-07-11	6.25
6	1056115	2006-05-31	3.05
4	1056116	2006-07-17	9.61
2	1056117	2006-06-20	8.33
4	1056118	2006-07-02	1.61
4	1056119	2006-07-22	14.52
4	1056120	2006-09-11	8.31
6	1056121	2006-08-17	6.18
3	1056122	2006-08-31	15.52
3	1056123	2006-09-12	12.54
4	1056124	2006-10-08	9.09
4	1056125	2006-08-17	14.59
6	1056126	2006-07-26	11.14
2	1056127	2006-07-30	8.19
5	1056128	2006-11-07	5.24
5	1056129	2006-09-05	13.33
5	1056130	2006-08-30	9.76
6	1056131	2006-07-09	9.06
6	1056132	2006-09-23	13.29
3	1056133	2006-08-01	9.72
2	1056134	2006-07-21	15.95
2	1056135	2006-05-19	12.95
4	1056136	2006-06-11	10.23
4	1056137	2006-05-25	10.27
3	1056138	2006-09-27	2.53
6	1056139	2006-07-02	9.32
5	1056140	2006-08-29	14.07
5	1056141	2006-07-28	6.27
4	1056142	2006-06-11	2.93
4	1056143	2006-07-13	13.74
4	1056144	2006-08-18	15.66
5	1056145	2006-07-29	2.95
6	1056146	2006-05-28	9.65
4	1056147	2006-06-13	13.04
5	1056148	2006-09-21	11.45
5	1056149	2006-06-18	5.39
3	1056150	2006-05-22	4.83
6	1056151	2006-11-04	11.86
3	1056152	2006-07-31	7.34
3	1056153	2006-09-21	10.34
5	1056154	2006-08-11	13.19
2	1056155	2006-10-21	12.86
5	1056156	2006-06-18	4.73
4	1056157	2006-10-21	1.25
3	1056158	2006-09-06	6.06
2	1056159	2006-06-12	6.57
5	1056160	2006-10-24	9.03
4	1056161	2006-07-07	3.93
6	1056162	2006-09-14	7.93
3	1056163	2006-10-02	7.06
3	1056164	2006-07-15	9.34
3	1056165	2006-09-26	15.41
3	1056166	2006-05-17	7.92
5	1056167	2006-06-09	7.00
3	1056168	2006-08-02	4.78
5	1056169	2006-08-01	14.35
2	1056170	2006-08-10	3.03
2	1056171	2006-07-16	14.57
6	1056172	2006-10-16	10.56
2	1056173	2006-10-22	5.97
4	1056174	2006-07-15	8.70
2	1056175	2006-10-26	3.96
3	1056176	2006-07-20	7.41
5	1056177	2006-05-28	4.02
3	1056178	2006-10-15	9.40
2	1056179	2006-09-19	5.00
5	1056180	2006-09-21	10.63
6	1056181	2006-08-24	14.10
2	1056182	2006-07-02	6.38
3	1056183	2006-06-10	2.13
3	1056184	2006-08-28	8.11
3	1056185	2006-09-05	9.20
5	1056186	2006-10-03	9.44
2	1056187	2006-10-14	13.46
6	1056188	2006-05-25	7.86
6	1056189	2006-07-17	1.22
4	1056190	2006-06-25	15.27
3	1056191	2006-10-24	10.19
4	1056192	2006-10-24	13.98
6	1056193	2006-10-23	14.82
4	1056194	2006-07-11	10.25
5	1056195	2006-09-12	10.92
5	1056196	2006-09-27	6.06
3	1056197	2006-07-04	2.73
2	1056198	2006-09-12	11.85
3	1056199	2006-07-22	15.15
